project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-003842,8.71,25.88,False,GEO-CLUST-14,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.46,8,-0.83,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003843,6.39,16.52,False,GEO-CLUST-22,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.23,12,-0.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003844,5.62,13.38,False,GEO-CLUST-14,High geographic clustering (18 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.05,18,-0.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003845,0.0,0.51,False,GEO-CLUST-14,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.54,13,-0.62,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003846,6.35,16.38,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.11,9,-0.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003847,37.18,86.58,False,GEO-CLUST-18,High geographic clustering (19 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.97,19,-0.41,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003848,17.12,57.3,False,GEO-CLUST-11,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.23),Geographic coordinates and terrain profile match regional peers,4.26,20,-0.41,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003849,4.94,11.12,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.42,7,0.2,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003850,2.56,4.18,False,GEO-CLUST-12,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.99,12,0.25,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003851,10.19,32.0,False,GEO-CLUST-12,High geographic clustering (16 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.37,16,0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003852,17.02,57.02,False,GEO-CLUST-08,Elevated spatial unit cost (+104.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.49,9,1.21,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003853,14.57,48.76,False,GEO-CLUST-07,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.54,11,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003854,8.55,25.12,False,GEO-CLUST-02,High geographic clustering (11 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.59,11,-0.79,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003855,6.19,15.58,False,GEO-CLUST-21,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.31,14,0.36,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003856,21.03,66.52,False,GEO-CLUST-14,High geographic clustering (18 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.26,18,-0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003857,49.18,91.56,False,GEO-CLUST-14,Elevated spatial unit cost (+139.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.12,4,1.57,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003858,24.22,72.76,False,GEO-CLUST-18,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.53,13,0.34,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003859,1.96,3.24,False,GEO-CLUST-09,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.31,13,0.97,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003860,5.26,12.14,False,GEO-CLUST-23,High geographic clustering (12 active works within 25 km radius),Elevated spatial unit cost (+136.7% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,0.53,12,1.54,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003861,31.92,82.94,False,GEO-CLUST-13,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.89,12,-0.2,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003862,36.21,86.0,False,GEO-CLUST-08,Elevated spatial unit cost (+1682.4% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,6.82,7,24.95,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003863,21.17,66.78,False,GEO-CLUST-07,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.24,15,-1.24,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003864,6.77,17.94,False,GEO-CLUST-13,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.9,15,-0.88,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003865,2.86,4.9,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.32,11,-0.9,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003866,18.58,61.28,False,GEO-CLUST-20,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.84),Geographic coordinates and terrain profile match regional peers,2.6,20,-0.48,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003867,40.38,88.38,False,GEO-CLUST-03,Elevated spatial unit cost (+1095.9% vs cluster median for work type),High geographic clustering (18 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,0.85,18,40.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003868,30.6,81.72,False,GEO-CLUST-06,Elevated spatial unit cost (+577.3% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.64,9,4.77,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003869,11.18,36.08,False,GEO-CLUST-23,Elevated spatial unit cost (+109.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.53,11,1.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003870,14.03,46.94,False,GEO-CLUST-18,High geographic clustering (16 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.49,16,0.06,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003871,9.04,27.12,False,GEO-CLUST-12,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.9,17,-0.58,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003872,9.55,29.46,False,GEO-CLUST-06,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.42,14,-0.6,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003873,24.87,73.86,False,GEO-CLUST-02,Elevated spatial unit cost (+378.5% vs cluster median for work type),High geographic clustering (21 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.70),2.5,21,8.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003874,14.89,49.72,False,GEO-CLUST-23,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.78,6,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003875,17.02,56.98,False,GEO-CLUST-03,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.87,14,0.09,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003876,64.55,95.02,True,GEO-CLUST-14,Elevated spatial unit cost (+872.2% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.68,8,9.52,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003877,16.66,55.86,False,GEO-CLUST-05,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.68,10,-0.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003878,23.04,70.64,False,GEO-CLUST-03,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.9,10,0.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003879,22.8,70.22,False,GEO-CLUST-23,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.04,13,-1.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003880,92.84,98.62,True,GEO-CLUST-18,High sanctioned funding allocation (+439.6% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.16,11,-0.17,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003881,22.19,69.06,False,GEO-CLUST-23,High geographic clustering (13 active works within 25 km radius),High sanctioned funding allocation (+45.7% above regional cluster median),Elevated spatial unit cost (+116.3% vs cluster median for work type),7.68,13,1.25,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003882,4.03,8.2,False,GEO-CLUST-21,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.47,8,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003883,17.85,59.12,False,GEO-CLUST-15,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.03,6,-1.17,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003884,10.17,31.96,False,GEO-CLUST-02,High geographic clustering (9 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.91,9,-0.23,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003885,5.55,13.24,False,GEO-CLUST-07,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.11,12,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-003886,9.84,30.56,False,GEO-CLUST-02,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.42,9,0.18,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
